,Unnamed: 0,Unnamed: 0.1,上线机场,下线机场,出发日期,出发时刻,出发类型,出发航班,到达日期,到达时刻,到达类型,到达航班,区域,机体类别,登机口,终端厅,飞机型号,飞机转场记录号,精确到达时间,精确出发时间
1223,1223,1223,ILH,ILH,2018/1/20,16:15:00,I,NV616,2018/1/20,14:50:00,I,NV613,East,W,S33,S,320,PK303,2018/1/20 14:50:00,2018/1/20 16:15:00
1224,1224,1224,CLL,ILU,2018/1/20,19:30:00,I,GN942,2018/1/20,14:50:00,I,GN953,East,W,S33,S,73H,PK302,2018/1/20 14:50:00,2018/1/20 19:30:00
1225,1225,1225,JDO,UQF,2018/1/20,15:45:00,I,NV6116,2018/1/20,14:00:00,I,NV6153,East,W,S33,S,325,PK292,2018/1/20 14:00:00,2018/1/20 15:45:00
1226,1226,1226,UTB,JDO,2018/1/20,14:45:00,I,GN938,2018/1/20,13:40:00,I,GN913,East,W,S33,S,73H,PK287,2018/1/20 13:40:00,2018/1/20 14:45:00
1227,1227,1227,ILH,LJY,2018/1/20,18:10:00,I,NV830,2018/1/20,12:00:00,I,NV835,East,W,S33,S,325,PK275,2018/1/20 12:00:00,2018/1/20 18:10:00
1228,1228,1228,LJY,ILH,2018/1/20,13:15:00,I,NV610,2018/1/20,11:25:00,I,NV841,East,W,S33,S,325,PK274,2018/1/20 11:25:00,2018/1/20 13:15:00
1229,1229,1229,IOE,JDO,2018/1/20,12:15:00,I,NV6144,2018/1/20,10:20:00,I,NV687,East,W,S33,S,325,PK261,2018/1/20 10:20:00,2018/1/20 12:15:00
1230,1230,1230,NOM,ILH,2018/1/20,12:15:00,I,NV614,2018/1/20,10:20:00,I,NV323,East,W,S33,S,325,PK260,2018/1/20 10:20:00,2018/1/20 12:15:00
1231,1231,1231,DOY,DFC,2018/1/20,0:15:00,I,NV6134,2018/1/19,20:25:00,I,NV317,East,W,S33,S,320,PK149,2018/1/19 20:25:00,2018/1/20 0:15:00
1232,1232,1232,ILH,NOM,2018/1/20,1:50:00,I,NV322,2018/1/19,20:10:00,I,NV621,East,W,S33,S,325,PK144,2018/1/19 20:10:00,2018/1/20 1:50:00
1233,1233,1233,DFC,PLB,2018/1/20,10:20:00,I,NV3196,2018/1/20,8:35:00,I,NV6135,East,W,S34,S,320,PK475,2018/1/20 8:35:00,2018/1/20 10:20:00
1234,1234,1234,LVM,CLL,2018/1/20,8:35:00,I,GN940,2018/1/20,7:20:00,I,GN973,East,W,S34,S,73H,PK470,2018/1/20 7:20:00,2018/1/20 8:35:00
1235,1235,1235,ILU,LVM,2018/1/20,9:20:00,I,GN996,2018/1/20,6:30:00,I,GN943,East,W,S34,S,73H,PK465,2018/1/20 6:30:00,2018/1/20 9:20:00
1236,1236,1236,QOI,ILH,2018/1/20,9:25:00,I,NV812,2018/1/20,5:20:00,I,NV871,East,W,S34,S,325,PK455,2018/1/20 5:20:00,2018/1/20 9:25:00
1237,1237,1237,SFQ,JDO,2018/1/20,9:15:00,I,NV6152,2018/1/20,4:25:00,I,NV625,East,W,S34,S,325,PK450,2018/1/20 4:25:00,2018/1/20 9:15:00
1238,1238,1238,LVM,CLL,2018/1/20,22:30:00,I,GN952,2018/1/20,21:30:00,I,GN997,East,W,S34,S,73H,PK409,2018/1/20 21:30:00,2018/1/20 22:30:00
1239,1239,1239,LJY,DSL,2018/1/20,23:10:00,I,NV6156,2018/1/20,19:20:00,I,NV337,East,W,S34,S,320,PK371,2018/1/20 19:20:00,2018/1/20 23:10:00
1240,1240,1240,CLL,ILU,2018/1/20,20:00:00,I,GN968,2018/1/20,18:50:00,I,GN951,East,W,S34,S,73H,PK361,2018/1/20 18:50:00,2018/1/20 20:00:00
1241,1241,1241,QVT,CLJ,2018/1/20,19:45:00,I,GN978,2018/1/20,18:40:00,I,GN941,East,W,S34,S,73H,PK358,2018/1/20 18:40:00,2018/1/20 19:45:00
1242,1242,1242,ILH,SFQ,2018/1/20,18:40:00,I,NV624,2018/1/20,17:30:00,I,NV619,East,W,S34,S,325,PK344,2018/1/20 17:30:00,2018/1/20 18:40:00
1243,1243,1243,LJK,PLK,2018/1/20,17:35:00,I,NV638,2018/1/20,16:40:00,I,NV307,East,W,S34,S,319,PK334,2018/1/20 16:40:00,2018/1/20 17:35:00
1244,1244,1244,ILH,JDO,2018/1/20,17:30:00,I,NV6162,2018/1/20,15:55:00,I,NV813,East,W,S34,S,325,PK324,2018/1/20 15:55:00,2018/1/20 17:30:00
1245,1245,1245,CLL,CLL,2018/1/20,18:30:00,I,GN964,2018/1/20,15:40:00,I,GN965,East,W,S34,S,73H,PK318,2018/1/20 15:40:00,2018/1/20 18:30:00
1246,1246,1246,UTB,LCW,2018/1/20,17:00:00,I,GN980,2018/1/20,15:25:00,I,GN931,East,W,S34,S,73H,PK314,2018/1/20 15:25:00,2018/1/20 17:00:00
1247,1247,1247,ILH,ILH,2018/1/20,16:15:00,I,NV616,2018/1/20,14:50:00,I,NV613,East,W,S34,S,320,PK303,2018/1/20 14:50:00,2018/1/20 16:15:00
1248,1248,1248,CLL,ILU,2018/1/20,19:30:00,I,GN942,2018/1/20,14:50:00,I,GN953,East,W,S34,S,73H,PK302,2018/1/20 14:50:00,2018/1/20 19:30:00
1249,1249,1249,JDO,UQF,2018/1/20,15:45:00,I,NV6116,2018/1/20,14:00:00,I,NV6153,East,W,S34,S,325,PK292,2018/1/20 14:00:00,2018/1/20 15:45:00
1250,1250,1250,UTB,JDO,2018/1/20,14:45:00,I,GN938,2018/1/20,13:40:00,I,GN913,East,W,S34,S,73H,PK287,2018/1/20 13:40:00,2018/1/20 14:45:00
1251,1251,1251,ILH,LJY,2018/1/20,18:10:00,I,NV830,2018/1/20,12:00:00,I,NV835,East,W,S34,S,325,PK275,2018/1/20 12:00:00,2018/1/20 18:10:00
1252,1252,1252,LJY,ILH,2018/1/20,13:15:00,I,NV610,2018/1/20,11:25:00,I,NV841,East,W,S34,S,325,PK274,2018/1/20 11:25:00,2018/1/20 13:15:00
1253,1253,1253,IOE,JDO,2018/1/20,12:15:00,I,NV6144,2018/1/20,10:20:00,I,NV687,East,W,S34,S,325,PK261,2018/1/20 10:20:00,2018/1/20 12:15:00
1254,1254,1254,NOM,ILH,2018/1/20,12:15:00,I,NV614,2018/1/20,10:20:00,I,NV323,East,W,S34,S,325,PK260,2018/1/20 10:20:00,2018/1/20 12:15:00
1255,1255,1255,DOY,DFC,2018/1/20,0:15:00,I,NV6134,2018/1/19,20:25:00,I,NV317,East,W,S34,S,320,PK149,2018/1/19 20:25:00,2018/1/20 0:15:00
1256,1256,1256,ILH,NOM,2018/1/20,1:50:00,I,NV322,2018/1/19,20:10:00,I,NV621,East,W,S34,S,325,PK144,2018/1/19 20:10:00,2018/1/20 1:50:00
1257,1257,1257,DFC,PLB,2018/1/20,10:20:00,I,NV3196,2018/1/20,8:35:00,I,NV6135,East,W,S35,S,320,PK475,2018/1/20 8:35:00,2018/1/20 10:20:00
1258,1258,1258,LVM,CLL,2018/1/20,8:35:00,I,GN940,2018/1/20,7:20:00,I,GN973,East,W,S35,S,73H,PK470,2018/1/20 7:20:00,2018/1/20 8:35:00
1259,1259,1259,ILU,LVM,2018/1/20,9:20:00,I,GN996,2018/1/20,6:30:00,I,GN943,East,W,S35,S,73H,PK465,2018/1/20 6:30:00,2018/1/20 9:20:00
1260,1260,1260,QOI,ILH,2018/1/20,9:25:00,I,NV812,2018/1/20,5:20:00,I,NV871,East,W,S35,S,325,PK455,2018/1/20 5:20:00,2018/1/20 9:25:00
1261,1261,1261,SFQ,JDO,2018/1/20,9:15:00,I,NV6152,2018/1/20,4:25:00,I,NV625,East,W,S35,S,325,PK450,2018/1/20 4:25:00,2018/1/20 9:15:00
1262,1262,1262,LVM,CLL,2018/1/20,22:30:00,I,GN952,2018/1/20,21:30:00,I,GN997,East,W,S35,S,73H,PK409,2018/1/20 21:30:00,2018/1/20 22:30:00
1263,1263,1263,LJY,DSL,2018/1/20,23:10:00,I,NV6156,2018/1/20,19:20:00,I,NV337,East,W,S35,S,320,PK371,2018/1/20 19:20:00,2018/1/20 23:10:00
1264,1264,1264,CLL,ILU,2018/1/20,20:00:00,I,GN968,2018/1/20,18:50:00,I,GN951,East,W,S35,S,73H,PK361,2018/1/20 18:50:00,2018/1/20 20:00:00
1265,1265,1265,QVT,CLJ,2018/1/20,19:45:00,I,GN978,2018/1/20,18:40:00,I,GN941,East,W,S35,S,73H,PK358,2018/1/20 18:40:00,2018/1/20 19:45:00
1266,1266,1266,ILH,SFQ,2018/1/20,18:40:00,I,NV624,2018/1/20,17:30:00,I,NV619,East,W,S35,S,325,PK344,2018/1/20 17:30:00,2018/1/20 18:40:00
1267,1267,1267,LJK,PLK,2018/1/20,17:35:00,I,NV638,2018/1/20,16:40:00,I,NV307,East,W,S35,S,319,PK334,2018/1/20 16:40:00,2018/1/20 17:35:00
1268,1268,1268,ILH,JDO,2018/1/20,17:30:00,I,NV6162,2018/1/20,15:55:00,I,NV813,East,W,S35,S,325,PK324,2018/1/20 15:55:00,2018/1/20 17:30:00
1269,1269,1269,CLL,CLL,2018/1/20,18:30:00,I,GN964,2018/1/20,15:40:00,I,GN965,East,W,S35,S,73H,PK318,2018/1/20 15:40:00,2018/1/20 18:30:00
1270,1270,1270,UTB,LCW,2018/1/20,17:00:00,I,GN980,2018/1/20,15:25:00,I,GN931,East,W,S35,S,73H,PK314,2018/1/20 15:25:00,2018/1/20 17:00:00
1271,1271,1271,ILH,ILH,2018/1/20,16:15:00,I,NV616,2018/1/20,14:50:00,I,NV613,East,W,S35,S,320,PK303,2018/1/20 14:50:00,2018/1/20 16:15:00
1272,1272,1272,CLL,ILU,2018/1/20,19:30:00,I,GN942,2018/1/20,14:50:00,I,GN953,East,W,S35,S,73H,PK302,2018/1/20 14:50:00,2018/1/20 19:30:00
1273,1273,1273,JDO,UQF,2018/1/20,15:45:00,I,NV6116,2018/1/20,14:00:00,I,NV6153,East,W,S35,S,325,PK292,2018/1/20 14:00:00,2018/1/20 15:45:00
1274,1274,1274,UTB,JDO,2018/1/20,14:45:00,I,GN938,2018/1/20,13:40:00,I,GN913,East,W,S35,S,73H,PK287,2018/1/20 13:40:00,2018/1/20 14:45:00
1275,1275,1275,ILH,LJY,2018/1/20,18:10:00,I,NV830,2018/1/20,12:00:00,I,NV835,East,W,S35,S,325,PK275,2018/1/20 12:00:00,2018/1/20 18:10:00
1276,1276,1276,LJY,ILH,2018/1/20,13:15:00,I,NV610,2018/1/20,11:25:00,I,NV841,East,W,S35,S,325,PK274,2018/1/20 11:25:00,2018/1/20 13:15:00
1277,1277,1277,IOE,JDO,2018/1/20,12:15:00,I,NV6144,2018/1/20,10:20:00,I,NV687,East,W,S35,S,325,PK261,2018/1/20 10:20:00,2018/1/20 12:15:00
1278,1278,1278,NOM,ILH,2018/1/20,12:15:00,I,NV614,2018/1/20,10:20:00,I,NV323,East,W,S35,S,325,PK260,2018/1/20 10:20:00,2018/1/20 12:15:00
1279,1279,1279,DOY,DFC,2018/1/20,0:15:00,I,NV6134,2018/1/19,20:25:00,I,NV317,East,W,S35,S,320,PK149,2018/1/19 20:25:00,2018/1/20 0:15:00
1280,1280,1280,ILH,NOM,2018/1/20,1:50:00,I,NV322,2018/1/19,20:10:00,I,NV621,East,W,S35,S,325,PK144,2018/1/19 20:10:00,2018/1/20 1:50:00
1281,1281,1281,DFC,PLB,2018/1/20,10:20:00,I,NV3196,2018/1/20,8:35:00,I,NV6135,East,W,S36,S,320,PK475,2018/1/20 8:35:00,2018/1/20 10:20:00
1282,1282,1282,LVM,CLL,2018/1/20,8:35:00,I,GN940,2018/1/20,7:20:00,I,GN973,East,W,S36,S,73H,PK470,2018/1/20 7:20:00,2018/1/20 8:35:00
1283,1283,1283,ILU,LVM,2018/1/20,9:20:00,I,GN996,2018/1/20,6:30:00,I,GN943,East,W,S36,S,73H,PK465,2018/1/20 6:30:00,2018/1/20 9:20:00
1284,1284,1284,QOI,ILH,2018/1/20,9:25:00,I,NV812,2018/1/20,5:20:00,I,NV871,East,W,S36,S,325,PK455,2018/1/20 5:20:00,2018/1/20 9:25:00
1285,1285,1285,SFQ,JDO,2018/1/20,9:15:00,I,NV6152,2018/1/20,4:25:00,I,NV625,East,W,S36,S,325,PK450,2018/1/20 4:25:00,2018/1/20 9:15:00
1286,1286,1286,LVM,CLL,2018/1/20,22:30:00,I,GN952,2018/1/20,21:30:00,I,GN997,East,W,S36,S,73H,PK409,2018/1/20 21:30:00,2018/1/20 22:30:00
1287,1287,1287,LJY,DSL,2018/1/20,23:10:00,I,NV6156,2018/1/20,19:20:00,I,NV337,East,W,S36,S,320,PK371,2018/1/20 19:20:00,2018/1/20 23:10:00
1288,1288,1288,CLL,ILU,2018/1/20,20:00:00,I,GN968,2018/1/20,18:50:00,I,GN951,East,W,S36,S,73H,PK361,2018/1/20 18:50:00,2018/1/20 20:00:00
1289,1289,1289,QVT,CLJ,2018/1/20,19:45:00,I,GN978,2018/1/20,18:40:00,I,GN941,East,W,S36,S,73H,PK358,2018/1/20 18:40:00,2018/1/20 19:45:00
1290,1290,1290,ILH,SFQ,2018/1/20,18:40:00,I,NV624,2018/1/20,17:30:00,I,NV619,East,W,S36,S,325,PK344,2018/1/20 17:30:00,2018/1/20 18:40:00
1291,1291,1291,LJK,PLK,2018/1/20,17:35:00,I,NV638,2018/1/20,16:40:00,I,NV307,East,W,S36,S,319,PK334,2018/1/20 16:40:00,2018/1/20 17:35:00
1292,1292,1292,ILH,JDO,2018/1/20,17:30:00,I,NV6162,2018/1/20,15:55:00,I,NV813,East,W,S36,S,325,PK324,2018/1/20 15:55:00,2018/1/20 17:30:00
1293,1293,1293,CLL,CLL,2018/1/20,18:30:00,I,GN964,2018/1/20,15:40:00,I,GN965,East,W,S36,S,73H,PK318,2018/1/20 15:40:00,2018/1/20 18:30:00
1294,1294,1294,UTB,LCW,2018/1/20,17:00:00,I,GN980,2018/1/20,15:25:00,I,GN931,East,W,S36,S,73H,PK314,2018/1/20 15:25:00,2018/1/20 17:00:00
1295,1295,1295,ILH,ILH,2018/1/20,16:15:00,I,NV616,2018/1/20,14:50:00,I,NV613,East,W,S36,S,320,PK303,2018/1/20 14:50:00,2018/1/20 16:15:00
1296,1296,1296,CLL,ILU,2018/1/20,19:30:00,I,GN942,2018/1/20,14:50:00,I,GN953,East,W,S36,S,73H,PK302,2018/1/20 14:50:00,2018/1/20 19:30:00
1297,1297,1297,JDO,UQF,2018/1/20,15:45:00,I,NV6116,2018/1/20,14:00:00,I,NV6153,East,W,S36,S,325,PK292,2018/1/20 14:00:00,2018/1/20 15:45:00
1298,1298,1298,UTB,JDO,2018/1/20,14:45:00,I,GN938,2018/1/20,13:40:00,I,GN913,East,W,S36,S,73H,PK287,2018/1/20 13:40:00,2018/1/20 14:45:00
1299,1299,1299,ILH,LJY,2018/1/20,18:10:00,I,NV830,2018/1/20,12:00:00,I,NV835,East,W,S36,S,325,PK275,2018/1/20 12:00:00,2018/1/20 18:10:00
1300,1300,1300,LJY,ILH,2018/1/20,13:15:00,I,NV610,2018/1/20,11:25:00,I,NV841,East,W,S36,S,325,PK274,2018/1/20 11:25:00,2018/1/20 13:15:00
1301,1301,1301,IOE,JDO,2018/1/20,12:15:00,I,NV6144,2018/1/20,10:20:00,I,NV687,East,W,S36,S,325,PK261,2018/1/20 10:20:00,2018/1/20 12:15:00
1302,1302,1302,NOM,ILH,2018/1/20,12:15:00,I,NV614,2018/1/20,10:20:00,I,NV323,East,W,S36,S,325,PK260,2018/1/20 10:20:00,2018/1/20 12:15:00
1303,1303,1303,DOY,DFC,2018/1/20,0:15:00,I,NV6134,2018/1/19,20:25:00,I,NV317,East,W,S36,S,320,PK149,2018/1/19 20:25:00,2018/1/20 0:15:00
1304,1304,1304,ILH,NOM,2018/1/20,1:50:00,I,NV322,2018/1/19,20:10:00,I,NV621,East,W,S36,S,325,PK144,2018/1/19 20:10:00,2018/1/20 1:50:00
1305,1305,1305,DFC,PLB,2018/1/20,10:20:00,I,NV3196,2018/1/20,8:35:00,I,NV6135,East,W,S37,S,320,PK475,2018/1/20 8:35:00,2018/1/20 10:20:00
1306,1306,1306,LVM,CLL,2018/1/20,8:35:00,I,GN940,2018/1/20,7:20:00,I,GN973,East,W,S37,S,73H,PK470,2018/1/20 7:20:00,2018/1/20 8:35:00
1307,1307,1307,ILU,LVM,2018/1/20,9:20:00,I,GN996,2018/1/20,6:30:00,I,GN943,East,W,S37,S,73H,PK465,2018/1/20 6:30:00,2018/1/20 9:20:00
1308,1308,1308,QOI,ILH,2018/1/20,9:25:00,I,NV812,2018/1/20,5:20:00,I,NV871,East,W,S37,S,325,PK455,2018/1/20 5:20:00,2018/1/20 9:25:00
1309,1309,1309,SFQ,JDO,2018/1/20,9:15:00,I,NV6152,2018/1/20,4:25:00,I,NV625,East,W,S37,S,325,PK450,2018/1/20 4:25:00,2018/1/20 9:15:00
1310,1310,1310,LVM,CLL,2018/1/20,22:30:00,I,GN952,2018/1/20,21:30:00,I,GN997,East,W,S37,S,73H,PK409,2018/1/20 21:30:00,2018/1/20 22:30:00
1311,1311,1311,LJY,DSL,2018/1/20,23:10:00,I,NV6156,2018/1/20,19:20:00,I,NV337,East,W,S37,S,320,PK371,2018/1/20 19:20:00,2018/1/20 23:10:00
1312,1312,1312,CLL,ILU,2018/1/20,20:00:00,I,GN968,2018/1/20,18:50:00,I,GN951,East,W,S37,S,73H,PK361,2018/1/20 18:50:00,2018/1/20 20:00:00
1313,1313,1313,QVT,CLJ,2018/1/20,19:45:00,I,GN978,2018/1/20,18:40:00,I,GN941,East,W,S37,S,73H,PK358,2018/1/20 18:40:00,2018/1/20 19:45:00
1314,1314,1314,ILH,SFQ,2018/1/20,18:40:00,I,NV624,2018/1/20,17:30:00,I,NV619,East,W,S37,S,325,PK344,2018/1/20 17:30:00,2018/1/20 18:40:00
1315,1315,1315,LJK,PLK,2018/1/20,17:35:00,I,NV638,2018/1/20,16:40:00,I,NV307,East,W,S37,S,319,PK334,2018/1/20 16:40:00,2018/1/20 17:35:00
1316,1316,1316,ILH,JDO,2018/1/20,17:30:00,I,NV6162,2018/1/20,15:55:00,I,NV813,East,W,S37,S,325,PK324,2018/1/20 15:55:00,2018/1/20 17:30:00
1317,1317,1317,CLL,CLL,2018/1/20,18:30:00,I,GN964,2018/1/20,15:40:00,I,GN965,East,W,S37,S,73H,PK318,2018/1/20 15:40:00,2018/1/20 18:30:00
1318,1318,1318,UTB,LCW,2018/1/20,17:00:00,I,GN980,2018/1/20,15:25:00,I,GN931,East,W,S37,S,73H,PK314,2018/1/20 15:25:00,2018/1/20 17:00:00
1319,1319,1319,ILH,ILH,2018/1/20,16:15:00,I,NV616,2018/1/20,14:50:00,I,NV613,East,W,S37,S,320,PK303,2018/1/20 14:50:00,2018/1/20 16:15:00
1320,1320,1320,CLL,ILU,2018/1/20,19:30:00,I,GN942,2018/1/20,14:50:00,I,GN953,East,W,S37,S,73H,PK302,2018/1/20 14:50:00,2018/1/20 19:30:00
1321,1321,1321,JDO,UQF,2018/1/20,15:45:00,I,NV6116,2018/1/20,14:00:00,I,NV6153,East,W,S37,S,325,PK292,2018/1/20 14:00:00,2018/1/20 15:45:00
1322,1322,1322,UTB,JDO,2018/1/20,14:45:00,I,GN938,2018/1/20,13:40:00,I,GN913,East,W,S37,S,73H,PK287,2018/1/20 13:40:00,2018/1/20 14:45:00
1323,1323,1323,ILH,LJY,2018/1/20,18:10:00,I,NV830,2018/1/20,12:00:00,I,NV835,East,W,S37,S,325,PK275,2018/1/20 12:00:00,2018/1/20 18:10:00
1324,1324,1324,LJY,ILH,2018/1/20,13:15:00,I,NV610,2018/1/20,11:25:00,I,NV841,East,W,S37,S,325,PK274,2018/1/20 11:25:00,2018/1/20 13:15:00
1325,1325,1325,IOE,JDO,2018/1/20,12:15:00,I,NV6144,2018/1/20,10:20:00,I,NV687,East,W,S37,S,325,PK261,2018/1/20 10:20:00,2018/1/20 12:15:00
1326,1326,1326,NOM,ILH,2018/1/20,12:15:00,I,NV614,2018/1/20,10:20:00,I,NV323,East,W,S37,S,325,PK260,2018/1/20 10:20:00,2018/1/20 12:15:00
1327,1327,1327,DOY,DFC,2018/1/20,0:15:00,I,NV6134,2018/1/19,20:25:00,I,NV317,East,W,S37,S,320,PK149,2018/1/19 20:25:00,2018/1/20 0:15:00
1328,1328,1328,ILH,NOM,2018/1/20,1:50:00,I,NV322,2018/1/19,20:10:00,I,NV621,East,W,S37,S,325,PK144,2018/1/19 20:10:00,2018/1/20 1:50:00
1329,1329,1329,DFC,PLB,2018/1/20,10:20:00,I,NV3196,2018/1/20,8:35:00,I,NV6135,East,W,S38,S,320,PK475,2018/1/20 8:35:00,2018/1/20 10:20:00
1330,1330,1330,LVM,CLL,2018/1/20,8:35:00,I,GN940,2018/1/20,7:20:00,I,GN973,East,W,S38,S,73H,PK470,2018/1/20 7:20:00,2018/1/20 8:35:00
1331,1331,1331,ILU,LVM,2018/1/20,9:20:00,I,GN996,2018/1/20,6:30:00,I,GN943,East,W,S38,S,73H,PK465,2018/1/20 6:30:00,2018/1/20 9:20:00
1332,1332,1332,QOI,ILH,2018/1/20,9:25:00,I,NV812,2018/1/20,5:20:00,I,NV871,East,W,S38,S,325,PK455,2018/1/20 5:20:00,2018/1/20 9:25:00
1333,1333,1333,SFQ,JDO,2018/1/20,9:15:00,I,NV6152,2018/1/20,4:25:00,I,NV625,East,W,S38,S,325,PK450,2018/1/20 4:25:00,2018/1/20 9:15:00
1334,1334,1334,LVM,CLL,2018/1/20,22:30:00,I,GN952,2018/1/20,21:30:00,I,GN997,East,W,S38,S,73H,PK409,2018/1/20 21:30:00,2018/1/20 22:30:00
1335,1335,1335,LJY,DSL,2018/1/20,23:10:00,I,NV6156,2018/1/20,19:20:00,I,NV337,East,W,S38,S,320,PK371,2018/1/20 19:20:00,2018/1/20 23:10:00
1336,1336,1336,CLL,ILU,2018/1/20,20:00:00,I,GN968,2018/1/20,18:50:00,I,GN951,East,W,S38,S,73H,PK361,2018/1/20 18:50:00,2018/1/20 20:00:00
1337,1337,1337,QVT,CLJ,2018/1/20,19:45:00,I,GN978,2018/1/20,18:40:00,I,GN941,East,W,S38,S,73H,PK358,2018/1/20 18:40:00,2018/1/20 19:45:00
1338,1338,1338,ILH,SFQ,2018/1/20,18:40:00,I,NV624,2018/1/20,17:30:00,I,NV619,East,W,S38,S,325,PK344,2018/1/20 17:30:00,2018/1/20 18:40:00
1339,1339,1339,LJK,PLK,2018/1/20,17:35:00,I,NV638,2018/1/20,16:40:00,I,NV307,East,W,S38,S,319,PK334,2018/1/20 16:40:00,2018/1/20 17:35:00
1340,1340,1340,ILH,JDO,2018/1/20,17:30:00,I,NV6162,2018/1/20,15:55:00,I,NV813,East,W,S38,S,325,PK324,2018/1/20 15:55:00,2018/1/20 17:30:00
1341,1341,1341,CLL,CLL,2018/1/20,18:30:00,I,GN964,2018/1/20,15:40:00,I,GN965,East,W,S38,S,73H,PK318,2018/1/20 15:40:00,2018/1/20 18:30:00
1342,1342,1342,UTB,LCW,2018/1/20,17:00:00,I,GN980,2018/1/20,15:25:00,I,GN931,East,W,S38,S,73H,PK314,2018/1/20 15:25:00,2018/1/20 17:00:00
1343,1343,1343,ILH,ILH,2018/1/20,16:15:00,I,NV616,2018/1/20,14:50:00,I,NV613,East,W,S38,S,320,PK303,2018/1/20 14:50:00,2018/1/20 16:15:00
1344,1344,1344,CLL,ILU,2018/1/20,19:30:00,I,GN942,2018/1/20,14:50:00,I,GN953,East,W,S38,S,73H,PK302,2018/1/20 14:50:00,2018/1/20 19:30:00
1345,1345,1345,JDO,UQF,2018/1/20,15:45:00,I,NV6116,2018/1/20,14:00:00,I,NV6153,East,W,S38,S,325,PK292,2018/1/20 14:00:00,2018/1/20 15:45:00
1346,1346,1346,UTB,JDO,2018/1/20,14:45:00,I,GN938,2018/1/20,13:40:00,I,GN913,East,W,S38,S,73H,PK287,2018/1/20 13:40:00,2018/1/20 14:45:00
1347,1347,1347,ILH,LJY,2018/1/20,18:10:00,I,NV830,2018/1/20,12:00:00,I,NV835,East,W,S38,S,325,PK275,2018/1/20 12:00:00,2018/1/20 18:10:00
1348,1348,1348,LJY,ILH,2018/1/20,13:15:00,I,NV610,2018/1/20,11:25:00,I,NV841,East,W,S38,S,325,PK274,2018/1/20 11:25:00,2018/1/20 13:15:00
1349,1349,1349,IOE,JDO,2018/1/20,12:15:00,I,NV6144,2018/1/20,10:20:00,I,NV687,East,W,S38,S,325,PK261,2018/1/20 10:20:00,2018/1/20 12:15:00
1350,1350,1350,NOM,ILH,2018/1/20,12:15:00,I,NV614,2018/1/20,10:20:00,I,NV323,East,W,S38,S,325,PK260,2018/1/20 10:20:00,2018/1/20 12:15:00
1351,1351,1351,DOY,DFC,2018/1/20,0:15:00,I,NV6134,2018/1/19,20:25:00,I,NV317,East,W,S38,S,320,PK149,2018/1/19 20:25:00,2018/1/20 0:15:00
1352,1352,1352,ILH,NOM,2018/1/20,1:50:00,I,NV322,2018/1/19,20:10:00,I,NV621,East,W,S38,S,325,PK144,2018/1/19 20:10:00,2018/1/20 1:50:00
1353,1353,1353,DFC,PLB,2018/1/20,10:20:00,I,NV3196,2018/1/20,8:35:00,I,NV6135,East,W,S39,S,320,PK475,2018/1/20 8:35:00,2018/1/20 10:20:00
1354,1354,1354,LVM,CLL,2018/1/20,8:35:00,I,GN940,2018/1/20,7:20:00,I,GN973,East,W,S39,S,73H,PK470,2018/1/20 7:20:00,2018/1/20 8:35:00
1355,1355,1355,ILU,LVM,2018/1/20,9:20:00,I,GN996,2018/1/20,6:30:00,I,GN943,East,W,S39,S,73H,PK465,2018/1/20 6:30:00,2018/1/20 9:20:00
1356,1356,1356,QOI,ILH,2018/1/20,9:25:00,I,NV812,2018/1/20,5:20:00,I,NV871,East,W,S39,S,325,PK455,2018/1/20 5:20:00,2018/1/20 9:25:00
1357,1357,1357,SFQ,JDO,2018/1/20,9:15:00,I,NV6152,2018/1/20,4:25:00,I,NV625,East,W,S39,S,325,PK450,2018/1/20 4:25:00,2018/1/20 9:15:00
1358,1358,1358,LVM,CLL,2018/1/20,22:30:00,I,GN952,2018/1/20,21:30:00,I,GN997,East,W,S39,S,73H,PK409,2018/1/20 21:30:00,2018/1/20 22:30:00
1359,1359,1359,LJY,DSL,2018/1/20,23:10:00,I,NV6156,2018/1/20,19:20:00,I,NV337,East,W,S39,S,320,PK371,2018/1/20 19:20:00,2018/1/20 23:10:00
1360,1360,1360,CLL,ILU,2018/1/20,20:00:00,I,GN968,2018/1/20,18:50:00,I,GN951,East,W,S39,S,73H,PK361,2018/1/20 18:50:00,2018/1/20 20:00:00
1361,1361,1361,QVT,CLJ,2018/1/20,19:45:00,I,GN978,2018/1/20,18:40:00,I,GN941,East,W,S39,S,73H,PK358,2018/1/20 18:40:00,2018/1/20 19:45:00
1362,1362,1362,ILH,SFQ,2018/1/20,18:40:00,I,NV624,2018/1/20,17:30:00,I,NV619,East,W,S39,S,325,PK344,2018/1/20 17:30:00,2018/1/20 18:40:00
1363,1363,1363,LJK,PLK,2018/1/20,17:35:00,I,NV638,2018/1/20,16:40:00,I,NV307,East,W,S39,S,319,PK334,2018/1/20 16:40:00,2018/1/20 17:35:00
1364,1364,1364,ILH,JDO,2018/1/20,17:30:00,I,NV6162,2018/1/20,15:55:00,I,NV813,East,W,S39,S,325,PK324,2018/1/20 15:55:00,2018/1/20 17:30:00
1365,1365,1365,CLL,CLL,2018/1/20,18:30:00,I,GN964,2018/1/20,15:40:00,I,GN965,East,W,S39,S,73H,PK318,2018/1/20 15:40:00,2018/1/20 18:30:00
